rc102

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
756,remove,73,9073418384,756089,2545032,26,1660,2759,30
788,remove,52,4741003791,738562,2547927,17,1319,2173,30
789,remove,36,9231738636,735054,2548524,14,1772,2618,30
810,remove,19,5220742133,753173,2549135,3,1146,1516,30
819,remove,8,8866556056,749906,2548454,30,999,1827,30
876,add,13,8563305725,752980,2550478,32,1460,2447,30
883,remove,42,6031304493,742255,2535437,25,1367,2015,30
914,add,26,9231699836,734869,2548658,16,1836,2367,30
933,remove,21,9177508236,751722,2550469,23,1336,1681,30
962,add,85,5261426474,731744,2550395,13,2009,2434,30
996,remove,83,8563969320,753276,2548081,17,1341,1990,30
1051,add,41,7086158557,734290,2549188,33,1778,2597,30
1085,add,39,7086148502,734068,2549437,39,1765,2547,30
1225,remove,37,7081966162,734638,2548839,8,1691,2446,30
1292,remove,65,8589230816,760086,2536674,29,2432,3104,30
1302,remove,75,6391809807,734536,2548969,1,1769,2399,30
