c202

capacity,speed
700,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,29,9249543786,735707,2547271,10,2620,7357,30
0,static,18,7685129391,734043,2547123,10,2641,9184,30
0,static,16,5261456442,735867,2548300,10,2643,7132,30
0,static,61,8567937674,753602,2547400,40,2667,9323,30
0,static,69,5223313752,755304,2547256,30,2668,6741,30
0,static,24,9231699831,734770,2548731,10,2672,8359,30
0,static,46,8257685793,754254,2539540,30,2689,7875,30
0,static,59,8939459134,754834,2548334,40,2703,9236,30
0,static,2,9097015888,736090,2547313,40,2743,7552,30
0,static,12,1204754602,735797,2550918,30,2750,7880,30
0,static,9,2003709556,733539,2549904,40,2757,7431,30
0,static,10,4638394535,735739,2550029,40,2761,7130,30
0,static,45,8519394761,754479,2537991,30,2771,6221,30
0,static,13,7086172577,734564,2549957,30,2775,7486,30
0,static,27,1204754704,735473,2551036,10,2830,8585,30
0,static,23,7087862950,732280,2549700,10,3014,8763,30
0,static,28,7087277722,733588,2549534,10,3036,7988,30
0,static,8,1683645147,731589,2549037,40,3246,8582,30
118,remove,88,6239134816,739330,2537844,30,1724,6035,30
191,add,80,4547643001,742002,2539136,30,1799,6713,30
209,remove,27,1204754704,735473,2551036,10,2830,8585,30
465,remove,67,8567221251,750512,2551659,30,2046,6350,30
493,remove,46,8257685793,754254,2539540,30,2689,7875,30
811,add,7,9249543606,735041,2548081,40,2731,8524,30
873,remove,29,9249543786,735707,2547271,10,2620,7357,30
888,remove,51,5227300533,750510,2538274,20,2176,7108,30
1025,add,19,8015028526,736613,2550747,10,2457,4606,30
1108,add,1,9555531500,734803,2550783,40,2851,8840,30
1207,add,74,6027489873,741407,2535248,40,2198,5834,30
1214,remove,75,7793683659,740714,2538454,40,1561,6562,30
1293,add,92,8283002451,738284,2535533,30,2011,4465,30
1328,remove,85,6027496856,738770,2534036,30,2152,6376,30
1528,remove,61,8567937674,753602,2547400,40,2667,9323,30
1664,remove,95,6239134810,739276,2538816,10,2181,5519,30
1782,add,3,5261426226,732724,2549850,40,2554,5960,30
2002,add,64,9177437970,755006,2549357,30,2030,6021,30
2153,remove,59,8939459134,754834,2548334,40,2703,9236,30
2419,add,62,9384924468,753822,2549901,40,2610,6160,30
2522,add,6,1184982172,734219,2548667,40,2583,8977,30
2934,add,79,8259425352,739974,2534585,30,1957,7066,30
3046,add,58,8866500616,752622,2546770,40,2229,5934,30
3148,add,90,8427264868,741280,2536293,30,2110,7701,30
4042,add,25,1184982061,734613,2549271,10,2497,7949,30
4777,add,21,6359740158,734976,2546784,10,2458,8268,30
5112,add,73,6168980102,755753,2551085,10,2574,8317,30
5372,add,14,4638394281,733985,2551109,30,3004,9525,30
