c105

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
67,add,90,9459546309,734542,2547211,10,1577,2688,30
77,remove,27,2117205734,732570,2543341,20,1500,2303,30
88,add,66,8062063076,743351,2536090,30,1115,2220,30
90,add,34,8067231605,749039,2538886,20,815,1234,30
126,add,32,5227292341,749540,2536624,30,1004,1872,30
146,add,77,8599537341,754089,2550387,20,1326,1689,30
147,add,49,4083275064,738703,2542687,30,952,1414,30
155,add,26,2003582622,733288,2542973,20,1467,1906,30
171,remove,7,8219826773,737726,2537507,10,1313,2150,30
172,add,43,8507253168,754892,2542666,20,1334,2051,30
184,add,50,5759258410,739496,2541377,30,920,1809,30
194,remove,87,9161991560,734928,2547232,20,1540,1984,30
218,add,92,2245967717,745083,2551641,30,1373,2269,30
259,add,82,7816673509,754847,2550036,20,1291,1789,30
271,add,36,5227314474,751891,2537647,10,1287,1809,30
272,remove,88,279960934,736392,2548110,20,1453,2307,30
295,add,65,6027416948,743047,2536631,30,997,2073,30
297,remove,84,5261456312,735922,2548706,30,1448,1860,30
311,remove,42,2353406378,755941,2542527,30,1469,2532,30
326,add,70,6031304657,743017,2536761,20,959,1403,30
333,add,79,8599537375,754233,2550661,20,1442,2519,30
344,add,33,8067231609,749054,2538910,30,861,1338,30
401,add,1,8296115656,738200,2536686,20,1311,2252,30
414,remove,15,6027483978,738924,2537028,10,1246,2266,30
479,add,20,1994612855,733510,2544293,30,1545,1960,30
487,remove,8,6027469808,739258,2536943,10,1215,2493,30
525,add,21,4910265351,732279,2543150,30,1600,2579,30
533,remove,54,8259409039,737383,2542439,10,1126,1495,30
541,add,28,4544904126,732061,2543761,20,1552,2558,30
544,add,53,1223146084,738270,2543075,10,943,1555,30
550,add,12,8219826776,737779,2537159,10,1224,1731,30
559,remove,41,4950030147,755097,2542646,30,1289,2605,30
563,add,76,8599512296,754129,2550678,20,1332,2384,30
563,remove,95,3221340894,744651,2550708,30,1343,1705,30
575,add,2,8219776909,737579,2537839,10,1217,1677,30
584,add,81,9440300843,754856,2549592,20,1374,2077,30
600,add,18,6027503594,739758,2536041,10,1336,2464,30
607,add,63,7054203032,757868,2537104,20,2093,3015,30
612,remove,67,6031304652,742918,2536721,30,1022,1377,30
654,add,78,8825468057,754679,2549315,20,1346,2343,30
677,add,71,9499684689,743065,2536724,10,1051,1527,30
690,remove,24,2117269362,733203,2544172,20,1528,1947,30
697,add,39,6183603568,753759,2543899,30,1178,1843,30
704,remove,25,4544948148,733850,2544648,20,1511,2269,30
707,remove,80,8599537368,754121,2550630,20,1449,2548,30
710,add,91,7572059866,733788,2547205,10,1703,2530,30
716,add,19,8256951104,739250,2537169,10,1163,2112,30
735,remove,17,8575365195,739982,2535921,10,1355,1842,30
742,add,74,4950043844,753106,2549141,30,1178,2084,30
760,add,9,6027488235,738902,2534419,10,1484,2493,30
846,remove,37,5227306293,753179,2537745,10,1312,2118,30
880,remove,93,8614237569,745784,2549847,30,1429,2415,30
894,remove,46,6183603801,754024,2544129,10,1267,2623,30
903,remove,11,6027491214,739562,2536074,10,1240,1991,30
910,remove,3,6027471297,739051,2536982,10,1198,2416,30
947,add,5,3649201535,737149,2536966,10,1494,2027,30
974,add,23,2117269409,732686,2543809,20,1549,2032,30
986,remove,56,8582865317,756836,2538373,30,2007,3265,30
1056,remove,38,4380457229,755526,2542403,30,1294,1731,30
1113,add,60,8566987775,758529,2535649,20,2243,2984,30
1182,add,61,8582844113,757157,2538623,20,2036,3463,30
1234,remove,83,7572060257,733831,2547173,30,1751,2459,30
1370,remove,57,8582969203,758810,2537649,30,2174,2627,30
1570,remove,64,7052554917,759449,2539358,20,1960,3641,30
