rc103

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
16,add,3,6027482204,740615,2536354,16,1187,1699,30
50,add,33,1184931126,733764,2548778,36,1889,2237,30
64,add,39,7081966163,734675,2548887,7,1666,2460,30
67,add,51,4638394565,735630,2550103,7,1825,2231,30
73,remove,54,8507269327,754445,2539886,23,1518,2764,30
89,remove,70,4094974266,739709,2543748,10,999,1523,30
100,add,84,2203837009,744146,2546212,24,545,856,30
109,remove,48,5227298708,749104,2537243,15,1005,1892,30
124,add,53,6027438159,741791,2535667,7,1236,1596,30
148,remove,61,7794254100,740001,2539367,3,1140,2019,30
155,remove,6,8283002481,741019,2536971,23,1003,1651,30
160,add,46,8589262701,761257,2535976,5,2673,3110,30
166,add,4,6027483028,740187,2537074,7,1224,2339,30
172,add,67,8321089099,745511,2546971,23,611,958,30
174,remove,62,9417324777,738216,2548598,14,1280,1929,30
181,remove,60,7234419881,745874,2547009,16,532,1444,30
205,add,29,7081966172,735027,2548577,24,1924,2687,30
210,add,11,6027532867,740296,2537311,19,1136,2227,30
227,add,19,6027482191,740545,2536472,19,1395,1732,30
229,add,77,4338173351,743432,2548259,16,773,1616,30
234,remove,96,4544160769,736365,2541946,8,1202,2220,30
240,add,86,8261688420,736403,2542861,15,1326,2597,30
241,add,68,5229644902,744471,2552544,7,1530,2322,30
251,add,8,6027524686,740765,2536662,27,1249,2019,30
252,add,80,4580963260,744370,2552114,23,1451,1801,30
253,remove,71,9474251065,746850,2549328,0,851,1863,30
254,remove,42,5293365386,743738,2546550,23,407,842,30
300,add,65,8424622260,734423,2535843,1,1935,2413,30
302,add,55,5734867864,744233,2546424,29,592,1151,30
302,add,7,6027489887,741243,2536264,19,1322,2320,30
307,remove,99,8532645977,749460,2542083,10,805,1216,30
327,add,58,7081998541,734853,2549628,19,1921,2478,30
331,add,56,1195912855,737582,2544382,14,962,1345,30
353,add,20,1184981246,734025,2549221,6,1736,2806,30
362,add,17,6027483070,739678,2537665,3,1156,1522,30
370,add,75,6029967854,743075,2536544,15,1192,1527,30
377,add,87,7794228297,740858,2538937,34,911,1473,30
386,add,85,4236947448,732653,2543854,18,1806,2274,30
403,remove,91,9438443570,756237,2547019,23,1455,2445,30
442,remove,15,6027482486,740070,2536547,18,1368,2166,30
456,remove,5,8283002489,741053,2536926,39,1135,1974,30
475,add,93,6027465285,742290,2536369,11,1108,1542,30
487,add,97,6027523148,744731,2535876,25,1174,1873,30
491,add,94,8507269348,754808,2539579,15,1676,2456,30
518,remove,44,8283002468,740674,2536990,38,1095,1412,30
523,add,37,1184981477,733728,2548811,10,1702,2175,30
550,remove,40,4430509319,733468,2548872,14,1997,2372,30
591,add,36,7081998540,734791,2549550,29,1712,2375,30
625,remove,18,8193338905,741051,2537196,25,1101,1411,30
626,add,24,6391809905,733689,2548899,22,1754,2192,30
650,add,13,8256951104,739250,2537169,0,1407,2272,30
678,remove,69,4305888105,753714,2540422,13,1357,2428,30
683,add,9,8283002461,740720,2536942,14,1055,1381,30
688,add,82,8524589560,736068,2542256,10,1385,1969,30
704,remove,26,7069847052,734631,2548587,29,1820,2170,30
709,remove,34,7081978453,734480,2549124,24,1635,2572,30
724,remove,66,4318216699,735014,2533662,22,1979,2545,30
807,add,74,4638394134,738431,2550374,14,1392,1755,30
823,add,38,7081998530,734763,2549678,24,1928,2391,30
830,remove,27,1184980990,734024,2548753,2,1842,2909,30
876,remove,52,5500310745,736196,2549470,9,1712,2100,30
996,remove,12,6027531263,740321,2537462,12,1309,1728,30
1005,add,30,4427273063,734968,2549332,4,1953,2694,30
1017,add,63,2114345141,732058,2543346,1,1789,2145,30
1047,add,76,6174963198,731361,2544401,21,1640,2304,30
1108,remove,49,8353950110,754570,2550845,31,1615,2021,30
1140,remove,32,1184931298,735068,2549367,34,1895,2534,30
1466,remove,90,8305608439,734170,2533585,16,2090,2761,30
