c101

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
26,remove,27,6031304658,742937,2536777,10,929,1344,30
60,add,50,627273364,745846,2549926,20,1370,1772,30
73,add,25,5227345253,745390,2537450,20,992,2151,30
83,remove,19,8512758551,743129,2537064,30,1098,1955,30
100,remove,34,8582865687,757829,2537546,20,2098,2597,30
107,add,91,4910265379,737775,2537636,10,1185,2053,30
121,remove,97,7245428642,735892,2547047,20,1402,1892,30
140,add,62,8096077368,738567,2540691,20,1150,1502,30
156,remove,7,4910265351,732279,2543150,10,1531,3024,30
195,add,13,2117269442,733208,2544165,10,1468,2602,30
208,remove,32,8582969195,758718,2537465,30,2221,3602,30
227,add,22,6031304989,742951,2536697,20,1020,2035,30
232,add,94,7353050961,735256,2547886,30,1509,1955,30
251,add,88,8296115656,738200,2536686,20,1246,2470,30
259,add,93,9097015896,736106,2547250,30,1369,2218,30
278,add,33,7054203065,757832,2537694,30,2117,3613,30
281,add,29,8567027629,758160,2536375,30,2210,3085,30
318,add,23,6027363318,742788,2536598,20,950,1626,30
343,add,12,2117269411,732983,2543321,10,1546,2017,30
377,remove,52,2540493453,745673,2551739,20,1320,2082,30
415,add,85,6027507153,739850,2536138,30,1303,2288,30
436,remove,38,9384924468,753822,2549901,30,1248,2474,30
446,remove,81,8067187168,750456,2539719,20,993,1696,30
448,remove,54,8614093956,744936,2551912,20,1351,2423,30
459,add,41,5220742157,755172,2549040,20,1475,2229,30
459,add,67,6183339833,756942,2544518,20,1575,2664,30
467,remove,66,6183540572,756592,2544748,30,1525,2324,30
472,add,4,1683689763,733324,2543579,10,1504,2205,30
524,add,59,4004988172,738678,2542671,30,982,1489,30
524,remove,40,8599537430,753883,2550704,30,1399,1859,30
524,add,36,8567027631,757989,2536287,10,2184,2845,30
541,remove,63,6174364683,738481,2542153,10,906,1564,30
547,add,28,6027416948,743047,2536631,10,986,1389,30
568,add,75,8067187155,750205,2539418,30,956,1722,30
583,add,49,2618115722,745621,2551486,20,1290,2240,30
612,add,39,8599537366,754116,2550641,30,1496,1888,30
619,add,61,8259385515,737074,2542212,20,1116,2160,30
637,add,89,3649201530,737184,2536936,20,1541,2886,30
722,add,83,8219776908,737786,2538164,30,1221,1777,30
725,remove,42,8599537476,753963,2550601,20,1306,2847,30
757,remove,72,8507253171,754884,2542742,20,1299,1774,30
768,remove,69,6183603792,753504,2544055,20,1167,1968,30
834,add,70,6183339805,757100,2544470,20,1635,2637,30
914,remove,15,8524660983,733500,2544278,10,1563,2506,30
916,add,30,7054203064,758096,2537606,30,2100,2517,30
966,add,78,8585695796,753521,2536309,20,1528,2652,30
1001,remove,21,8296754980,744176,2535962,20,1217,2765,30
1156,remove,96,9231738657,735894,2547157,30,1435,1845,30
1232,remove,6,8261349659,732412,2544897,10,1616,2184,30
