r203

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,55,8461601256,756241,2546911,8,1532,2649,30
0,static,40,1682325727,735716,2538845,11,1538,2651,30
0,static,19,4303022093,738061,2549535,28,1542,3861,30
0,static,54,4638394742,736287,2550260,2,1571,2856,30
0,static,9,6183339275,756793,2544559,15,1599,3631,30
0,static,26,9229510782,735391,2547676,32,1604,5332,30
0,static,31,8477544685,756408,2537053,12,1658,3871,30
0,static,18,4427670176,734948,2549260,38,1687,4456,30
0,static,27,4353492255,730710,2546179,17,1688,2752,30
0,static,13,4427680726,735214,2549140,29,1760,4924,30
0,static,61,7165290254,733629,2551145,26,1864,3237,30
0,static,56,5261426450,731979,2550204,27,2086,3387,30
0,static,99,5261426452,732064,2550349,39,2087,4769,30
44,add,70,8081634617,745454,2539506,33,621,1926,30
47,add,73,2324467094,731292,2545058,0,1733,3704,30
59,remove,35,8532627232,748701,2543127,26,460,4858,30
73,add,5,2538631575,743662,2549950,18,1158,2240,30
101,remove,34,1183335460,737201,2538707,27,1287,3443,30
122,add,2,6670060361,746524,2539570,29,689,4142,30
124,remove,81,4638394101,739300,2550480,11,1364,3723,30
127,remove,6,8592177800,743993,2541998,21,361,3555,30
146,remove,55,8461601256,756241,2546911,8,1532,2649,30
174,add,50,1209269892,735853,2544668,21,1247,4711,30
210,add,94,7234419829,745670,2546716,29,355,1711,30
218,remove,51,8367321921,743479,2539572,26,730,2803,30
224,add,22,4547616903,741748,2540060,5,750,3251,30
231,remove,91,8866545910,751095,2546698,28,971,3517,30
233,add,96,9424528960,740408,2547302,8,930,2365,30
237,add,93,4343559276,741993,2546440,8,720,2633,30
243,remove,88,5229634971,742775,2547044,9,722,3023,30
269,add,16,5227314431,752789,2538047,15,1163,3545,30
270,remove,36,4084845841,749490,2546908,18,621,2861,30
279,add,53,1183403440,740825,2542252,20,788,3445,30
300,remove,3,8599537431,753986,2550762,27,1319,3690,30
307,add,68,6175104644,738068,2546199,18,995,3319,30
319,add,20,9358504823,739057,2548129,4,1004,2054,30
327,add,21,6342573119,751194,2547150,0,935,3974,30
379,add,82,2956313800,743680,2538623,20,892,3890,30
394,add,38,8418360539,731365,2544107,24,1703,4803,30
414,remove,43,8602388512,746951,2538805,2,811,3599,30
427,add,48,4580980196,742716,2550770,24,1179,2289,30
439,add,44,8510638166,744682,2536351,38,1052,2519,30
456,remove,69,2129496554,743440,2538172,26,848,3231,30
465,add,42,5958995009,742295,2540099,29,774,2297,30
488,add,49,8406307431,742079,2539302,23,887,2057,30
499,add,64,5223207713,739512,2540349,4,974,5398,30
512,add,75,1184931586,734642,2549666,5,1715,3084,30
513,remove,86,5076687641,732858,2543083,22,1499,2596,30
558,remove,80,8571882846,740088,2545739,6,750,3832,30
564,add,72,8259676753,733351,2550591,10,1830,3415,30
594,add,59,8540156289,735332,2542418,7,1385,3989,30
598,add,25,9197206784,754154,2546780,28,1299,3317,30
644,add,98,6027547587,741072,2537351,18,1062,4056,30
678,remove,11,5814541387,749498,2550248,32,869,2325,30
685,add,74,8524660983,733500,2544278,16,1449,2952,30
702,add,87,4450606271,745421,2552330,7,1384,2461,30
759,add,37,5223207903,733870,2541522,17,1477,2937,30
817,remove,95,2117269424,733323,2544007,38,1445,4161,30
824,remove,63,5261456293,736341,2547359,19,1499,3368,30
827,add,14,9176010700,752011,2551573,30,1422,3858,30
1126,remove,60,6173467427,732928,2540665,4,1468,3018,30
1141,remove,54,4638394742,736287,2550260,2,1571,2856,30
1345,remove,31,8477544685,756408,2537053,12,1658,3871,30
