c103

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,31,8589262865,758254,2537381,20,2257,3190,30
0,static,36,8589230798,760061,2537640,10,2313,2744,30
0,static,35,8589262863,758130,2537255,10,2342,2797,30
4,add,24,8979242041,745580,2549818,10,1286,2089,30
69,add,29,7054203068,758125,2537853,30,2202,2628,30
78,add,76,8599537394,754178,2550527,20,1380,2383,30
91,add,67,3766976401,754203,2542278,30,1205,1650,30
123,add,85,5401308074,738373,2542560,30,1017,1448,30
125,remove,46,9097015896,736106,2547250,10,1401,1809,30
142,add,75,5234633385,755021,2550091,30,1345,1982,30
149,add,58,6027479995,743425,2536065,30,1209,2193,30
149,remove,40,9331509992,736539,2548085,30,1296,1770,30
158,remove,26,2610845544,745439,2549663,10,1340,1741,30
183,remove,87,1183425902,737685,2541461,20,1035,2331,30
188,add,64,6031304662,742969,2536878,10,1087,1911,30
203,add,89,1223145987,738198,2542880,20,911,1380,30
209,remove,20,2610880889,745229,2551811,20,1307,1663,30
223,remove,42,7572060240,733834,2547097,20,1600,2108,30
226,add,97,5227306290,753005,2537122,20,1503,1956,30
231,add,77,9177437960,754938,2549378,20,1292,2213,30
287,add,54,8219826749,737659,2537652,10,1205,1633,30
333,add,53,8219826812,737478,2538093,20,1274,1666,30
335,add,21,9197206558,746277,2550435,20,1404,1893,30
378,add,59,6193838186,742842,2536636,20,1025,1505,30
388,remove,93,8067187155,750205,2539418,30,1020,2486,30
402,add,94,5227300656,753538,2536588,30,1416,2015,30
429,remove,71,4380457244,755791,2542877,20,1481,3086,30
459,remove,34,7054220009,756666,2538542,20,1990,2458,30
466,add,32,7054219947,758147,2539373,20,2061,2824,30
491,add,63,6027534056,744033,2536441,20,1065,1564,30
579,remove,61,6027402828,742832,2536586,20,1054,1545,30
593,remove,60,5227345253,745390,2537450,20,1055,1464,30
598,add,6,6364910334,733911,2543452,10,1434,1794,30
599,add,91,1183426211,737014,2542344,10,1021,2043,30
610,add,90,5759258780,737370,2541458,10,1082,1804,30
620,add,17,2245967717,745083,2551641,20,1398,1950,30
630,add,19,2618115738,745462,2551481,20,1290,1880,30
647,remove,44,5261456293,736341,2547359,20,1428,2340,30
688,add,83,1181562714,737061,2541328,30,1227,1671,30
713,add,55,6027490515,739556,2536074,10,1186,1661,30
725,add,8,9109706362,733041,2543294,10,1574,2008,30
738,add,39,7245396074,735770,2548214,30,1502,1977,30
782,add,28,8567027721,757112,2537615,30,2156,2841,30
807,remove,12,4236956015,733167,2544137,10,1512,2624,30
865,remove,51,6027490570,739600,2537320,20,1208,2734,30
979,remove,31,8589262865,758254,2537381,20,2257,3190,30
982,remove,65,6183339830,756976,2544135,30,1680,2117,30
985,remove,74,8599512315,754058,2550445,30,1356,2022,30
988,add,45,5064760812,736019,2548407,10,1525,2409,30
1115,add,37,5759200309,758657,2536803,10,2212,2894,30
1139,remove,22,4665637516,744925,2551862,10,1381,1845,30
1285,remove,13,2117205734,732570,2543341,10,1578,2026,30
1913,remove,35,8589262863,758130,2537255,10,2342,2797,30
