rc203

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
271,add,70,8567937763,751936,2546505,14,1039,3895,30
272,remove,3,4430509314,733752,2548917,4,1662,4307,30
278,add,32,8519394663,754604,2536229,15,1629,3574,30
358,remove,64,6376623782,745564,2539051,34,910,2787,30
378,remove,12,4445184640,734680,2549756,4,1616,2743,30
405,remove,87,6376552502,747167,2542517,16,555,3076,30
419,add,36,7329079641,755441,2546636,20,1537,3836,30
424,add,98,2117205734,732570,2543341,38,1563,3728,30
466,remove,97,9474251073,746505,2549233,13,819,2899,30
487,add,66,8311429791,739992,2546991,12,1156,2493,30
500,add,81,7152931608,738351,2542523,15,1162,4766,30
506,remove,51,4523389188,754824,2539284,25,1390,3377,30
542,add,69,5259445740,754355,2539028,16,1574,3456,30
542,remove,23,8519394513,755205,2536275,21,1668,4101,30
551,remove,72,6183603572,753974,2543926,12,1246,2412,30
559,add,57,8599537376,754141,2550595,30,1435,5185,30
611,add,11,9231699835,734801,2548747,10,1879,3219,30
632,add,91,3221340406,744058,2550064,30,1206,2937,30
666,add,86,5223208098,730870,2542471,17,1681,5701,30
684,add,62,9438479726,750554,2551266,27,1054,3564,30
752,add,8,7081998541,734853,2549628,28,1792,3468,30
854,remove,24,5227306292,753063,2537616,10,1238,4245,30
866,add,63,4236956045,733170,2544202,11,1502,2801,30
873,remove,31,5227300608,752797,2537298,21,1286,2704,30
896,remove,61,1199440636,742205,2550758,19,1180,3645,30
900,remove,22,5227300610,752936,2537090,14,1381,2932,30
912,remove,13,4426054032,734820,2549097,10,1820,3196,30
969,remove,26,8519394633,755334,2535735,1,1663,3066,30
1351,add,34,4552508956,733509,2545228,26,2517,4158,30
