rc101

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,61,5227314484,751297,2537715,27,1267,2269,30
0,static,5,8264033982,740617,2537240,14,1273,1834,30
0,static,78,4453400589,738094,2549599,2,1283,1929,30
0,static,22,7431848065,741251,2536284,28,1306,2391,30
0,static,16,6027483059,740073,2536926,32,1309,1698,30
0,static,10,6027484370,740925,2536028,12,1322,1952,30
0,static,17,8283002454,740687,2536607,29,1323,1700,30
0,static,48,8900485449,755346,2546262,21,1367,1978,30
0,static,39,6027495887,740638,2534625,23,1386,2227,30
0,static,31,5227197263,752985,2550419,35,1389,2126,30
0,static,62,4303022356,736667,2550118,10,1429,2152,30
0,static,46,9435381167,736431,2549391,31,1465,1766,30
0,static,51,6027488372,739393,2534814,23,1530,1954,30
0,static,92,6027486814,739040,2534284,19,1534,2741,30
0,static,88,5229644900,744497,2552517,32,1572,2114,30
0,static,100,4303022070,737886,2549466,12,1656,3429,30
0,static,67,4664813501,746529,2552267,21,1667,2614,30
0,static,86,7988037721,735908,2536372,4,1688,2588,30
0,static,55,4303022039,737546,2549361,7,1733,2218,30
0,static,81,8519394575,755139,2537578,26,1832,2579,30
0,static,69,4343558771,733360,2534478,19,2205,2943,30
0,static,60,8589262741,760913,2533686,37,2727,3073,30
21,remove,29,6342573045,750413,2548197,12,814,2001,30
52,add,14,6027484585,739972,2537779,14,1140,2301,30
59,add,64,9350024396,749415,2543551,32,702,1085,30
62,add,89,8219826737,737805,2537573,39,1200,2177,30
100,add,36,4809857383,753065,2549335,12,1096,1492,30
109,add,71,4305970492,744069,2539365,23,1246,2162,30
118,add,35,8527543926,751568,2548573,10,1141,1856,30
122,add,66,3768632427,748810,2540611,0,705,1690,30
124,add,68,9177508237,751753,2550398,35,1372,1964,30
137,remove,95,9387179935,743744,2542798,9,392,785,30
147,add,79,4916085884,742812,2539035,10,933,1249,30
148,add,57,4343559252,744047,2546321,24,465,1053,30
152,remove,26,6342573023,750752,2549168,26,1052,1613,30
153,remove,73,6027436827,743308,2536788,26,1156,1969,30
153,add,94,2003556081,732280,2543819,3,1624,1956,30
168,add,76,8532645970,749214,2541867,38,718,1257,30
169,remove,50,8278617436,740825,2542604,24,657,1444,30
170,remove,97,1183350739,740140,2541042,39,709,1176,30
183,add,54,8341723037,743330,2539001,7,752,1576,30
189,remove,63,3976436930,744569,2546645,13,454,1279,30
194,add,52,8461601261,756238,2547017,34,1671,2643,30
195,add,47,5223312168,754117,2552053,39,1660,2493,30
198,add,75,6027410669,739438,2535309,39,1384,2266,30
220,add,45,5734866612,743696,2546348,21,616,1157,30
221,add,96,6364243128,733812,2543326,10,1920,2957,30
225,remove,84,3768977470,748194,2546025,23,676,1539,30
241,add,12,6027456257,740962,2537363,24,1195,2031,30
299,add,77,4548745199,744059,2546941,10,513,885,30
312,remove,33,8866556110,751037,2549858,27,1026,1740,30
312,add,59,8790032560,735333,2550659,26,1562,2519,30
313,remove,78,4453400589,738094,2549599,2,1283,1929,30
328,add,58,5227105557,751150,2543591,33,843,1200,30
335,remove,34,2353396921,750049,2547846,19,966,1973,30
336,add,9,8519485076,741022,2537260,17,1201,1512,30
337,add,98,4467405164,757419,2542056,33,1651,2247,30
361,add,65,9441316318,751406,2552749,19,1534,2166,30
403,remove,16,6027483059,740073,2536926,32,1309,1698,30
457,add,40,7793680538,740739,2537996,11,1125,1878,30
489,add,90,4305799319,751006,2539403,21,1145,1775,30
496,add,37,5223312063,751656,2548129,29,1015,1567,30
506,add,2,8283002482,741019,2536961,1,1175,1785,30
515,add,23,6027423846,741071,2537261,1,970,1628,30
522,add,82,6027534791,742448,2536745,13,1007,1720,30
542,add,43,5229723468,742901,2548259,28,964,1944,30
551,remove,67,4664813501,746529,2552267,21,1667,2614,30
575,add,15,8193338905,741051,2537196,20,1167,2110,30
609,add,38,5227197230,751898,2550160,0,1286,1880,30
643,add,21,6027416946,741489,2536736,7,1105,1481,30
655,remove,31,5227197263,752985,2550419,35,1389,2126,30
665,add,85,2003582628,732600,2544035,9,1680,2256,30
673,add,25,8866556037,751213,2550117,11,1113,1742,30
678,remove,49,8067231624,749014,2539178,36,867,1819,30
719,remove,18,6027483191,740123,2537186,39,1124,1923,30
738,add,32,8514448682,752196,2548585,10,1187,1626,30
738,remove,27,9177508233,752035,2550573,28,1258,2067,30
753,remove,62,4303022356,736667,2550118,10,1429,2152,30
755,remove,53,3359320369,741684,2538941,19,1013,1664,30
770,remove,8,6027537485,741068,2536964,28,1049,1765,30
791,add,4,6027531943,741056,2536732,14,1311,2470,30
792,add,24,8866556092,750738,2550347,17,1274,1894,30
800,remove,22,7431848065,741251,2536284,28,1306,2391,30
825,remove,61,5227314484,751297,2537715,27,1267,2269,30
862,remove,56,9419872653,738007,2548315,7,1221,1568,30
871,remove,13,6027537378,741053,2536963,23,1069,2109,30
918,remove,30,2540604036,750913,2548995,36,1159,1464,30
1009,remove,1,6027483005,740112,2537250,38,1253,2016,30
1028,remove,42,5223312908,752242,2545589,30,1244,1843,30
1185,add,83,7087862964,732482,2549860,37,1883,2699,30
1369,remove,86,7988037721,735908,2536372,4,1688,2588,30
1455,add,80,7054220101,759919,2534472,19,2506,3238,30
