c101

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
202,add,11,9287588093,733276,2543658,10,1508,2419,30
218,add,38,9384924468,753822,2549901,30,1248,2474,30
232,remove,55,3135285477,745456,2551345,20,1307,1709,30
257,add,17,4554043812,732921,2544257,10,1529,1923,30
259,add,67,6183339833,756942,2544518,20,1575,2664,30
264,add,20,6031304651,743006,2536705,30,1079,1490,30
290,add,25,5227345253,745390,2537450,20,992,2151,30
301,remove,75,8067187155,750205,2539418,30,956,1722,30
306,add,77,5227306291,753543,2536715,20,1463,2202,30
339,add,46,9384924487,753798,2549741,10,1241,1819,30
349,add,24,6031304673,743000,2536983,20,983,1948,30
359,remove,19,8512758551,743129,2537064,30,1098,1955,30
365,add,85,6027507153,739850,2536138,30,1303,2288,30
380,add,22,6031304989,742951,2536697,20,1020,2035,30
382,remove,28,6027416948,743047,2536631,10,986,1389,30
388,add,5,2324973749,732273,2543449,10,1572,2342,30
389,add,47,8050995733,744489,2551198,30,1197,1652,30
393,add,62,8096077368,738567,2540691,20,1150,1502,30
403,add,50,627273364,745846,2549926,20,1370,1772,30
421,add,10,1683689848,733462,2543929,10,1537,2022,30
423,add,14,4236944042,732832,2544293,10,1604,2360,30
449,remove,33,7054203065,757832,2537694,30,2117,3613,30
467,add,16,9109706344,732977,2543396,10,1469,1923,30
477,add,64,5958995107,738584,2541765,10,1105,1540,30
482,add,45,1996234960,753804,2549533,20,1173,1622,30
498,add,59,4004988172,738678,2542671,30,982,1489,30
505,add,44,9384969204,755335,2550363,20,1451,2543,30
510,remove,30,7054203064,758096,2537606,30,2100,2517,30
559,add,99,9249543785,735727,2547279,10,1701,2436,30
571,add,89,3649201530,737184,2536936,20,1541,2886,30
583,add,66,6183540572,756592,2544748,30,1525,2324,30
587,remove,60,1183426355,737698,2541461,20,1180,1531,30
589,add,73,4950030129,754246,2542138,20,1231,1881,30
589,remove,40,8599537430,753883,2550704,30,1399,1859,30
599,add,13,2117269442,733208,2544165,10,1468,2602,30
627,remove,58,3726546998,738991,2541945,30,972,2086,30
639,add,4,1683689763,733324,2543579,10,1504,2205,30
651,add,98,9229510792,735635,2547411,10,1475,1913,30
704,add,1,8540402152,733534,2544211,20,1494,1988,30
742,add,18,8261596115,733362,2543548,10,1577,2179,30
751,add,21,8296754980,744176,2535962,20,1217,2765,30
781,add,42,8599537476,753963,2550601,20,1306,2847,30
844,remove,86,8512866404,737665,2536810,30,1459,1823,30
854,remove,3,4343558841,732098,2543029,10,1611,2666,30
869,remove,2,9109706374,733064,2543357,20,1552,3107,30
928,remove,6,8261349659,732412,2544897,10,1616,2184,30
931,remove,65,4380457256,756846,2543162,30,1403,2107,30
932,remove,51,2245967717,745083,2551641,20,1346,2500,30
933,add,12,2117269411,732983,2543321,10,1546,2017,30
943,remove,39,8599537366,754116,2550641,30,1496,1888,30
945,add,7,4910265351,732279,2543150,10,1531,3024,30
985,remove,97,7245428642,735892,2547047,20,1402,1892,30
990,remove,36,8567027631,757989,2536287,10,2184,2845,30
1054,remove,43,8825468070,754914,2549408,20,1493,2322,30
1167,remove,96,9231738657,735894,2547157,30,1435,1845,30
1281,remove,71,6183339271,756658,2544773,20,1604,2529,30
1313,remove,32,8582969195,758718,2537465,30,2221,3602,30
