rc104

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,72,8690549498,755000,2540231,31,1551,2298,30
0,static,16,8519391594,754304,2536855,15,1557,2182,30
0,static,39,5234633384,757430,2542140,3,1561,2114,30
0,static,53,4623349773,755478,2541559,38,1579,1912,30
0,static,27,3766976393,754011,2536588,10,1580,1885,30
0,static,59,6944250977,755118,2550283,23,1607,2187,30
0,static,31,8519394515,755029,2536126,31,1610,2461,30
0,static,23,8519394536,755351,2536277,23,1611,2253,30
0,static,34,8519394473,755216,2536805,25,1672,2562,30
0,static,54,1683689514,734991,2540212,19,1713,2715,30
0,static,57,5232212173,753207,2535529,29,1741,2170,30
0,static,28,8519394574,754932,2537357,16,1749,2143,30
0,static,24,8479227396,755339,2535392,17,1769,2581,30
0,static,97,7572060248,733800,2547512,1,1834,2290,30
0,static,62,2002623127,731420,2544512,35,1837,2585,30
0,static,68,4446939800,734470,2549333,26,1859,2246,30
0,static,61,4638394540,735540,2549992,13,1895,2228,30
0,static,79,6391809817,735047,2548345,24,1928,2771,30
0,static,78,7052554864,757848,2537778,22,2165,2847,30
0,static,85,8305608435,734070,2533532,29,2281,3335,30
0,static,74,8589262696,760819,2535935,36,2472,3230,30
0,static,65,8589262739,761041,2533741,10,2799,3890,30
21,remove,86,8367267882,742997,2539153,31,707,1200,30
26,remove,88,4668248556,745319,2550279,29,1268,1654,30
29,add,38,8280411512,740696,2540421,30,811,1311,30
33,remove,18,8519394868,752400,2536407,4,1313,1705,30
69,add,71,5223207903,733870,2541522,20,1358,2549,30
71,add,92,5232087695,739369,2548118,20,1171,1564,30
111,remove,28,8519394574,754932,2537357,16,1749,2143,30
113,add,84,4910265393,737780,2536927,4,1323,2235,30
123,add,83,7793680541,740662,2538044,10,1020,1364,30
138,add,63,4547665928,743762,2538647,28,981,1318,30
157,add,51,5227095628,750033,2541711,21,918,1317,30
165,remove,76,4083275054,738775,2542745,11,927,2075,30
173,remove,87,7794227702,741680,2538477,25,1020,1349,30
195,remove,52,8589504001,743186,2540091,25,852,1813,30
216,add,45,6173561299,744092,2537604,3,1067,1466,30
224,add,8,8283854246,741572,2536740,4,1031,1522,30
255,remove,72,8690549498,755000,2540231,31,1551,2298,30
260,add,48,4450465076,745735,2552765,7,1610,1948,30
302,add,95,8410376803,742959,2535763,3,1065,1616,30
302,add,96,1776580297,740252,2538414,15,1095,1519,30
339,add,67,691765621,744008,2539820,5,650,979,30
345,add,46,4422263407,738226,2548726,38,1233,1954,30
382,remove,31,8519394515,755029,2536126,31,1610,2461,30
418,add,93,1183426491,736662,2543100,4,1274,1643,30
442,remove,33,8519394588,755028,2537145,8,1545,1995,30
452,add,82,279960703,734947,2550278,5,1761,2466,30
456,add,10,6027483192,740132,2537129,24,1234,1538,30
462,add,7,6027548431,741073,2537416,23,1027,1905,30
480,add,30,8519394509,755084,2535688,3,1817,2344,30
481,add,40,2463954484,736244,2538955,14,1393,1910,30
493,add,42,7165283288,733950,2536970,27,2311,2633,30
514,add,90,5488876168,733651,2544127,23,1448,1813,30
518,add,89,5229696850,738985,2547587,25,936,1666,30
546,add,35,5227300656,753538,2536588,32,1592,1928,30
547,remove,29,5227300345,752942,2537486,6,1241,1572,30
550,add,70,6027544227,743159,2537215,7,1049,1584,30
565,add,14,6027490570,739600,2537320,29,1169,1799,30
584,remove,2,6027451963,740655,2537079,31,1090,1548,30
589,add,36,8519391568,753992,2536161,13,1644,1976,30
605,add,5,6027537485,741068,2536964,18,1201,2089,30
627,add,21,8519394662,754862,2536334,28,1759,2151,30
632,remove,98,3221340587,743939,2550228,29,1284,1691,30
638,remove,50,8280433658,740579,2539987,12,776,1093,30
661,remove,62,2002623127,731420,2544512,35,1837,2585,30
662,remove,20,5227300657,752953,2536744,33,1439,2578,30
677,add,26,8585695793,753408,2536285,15,1477,1995,30
688,add,32,5227300658,753105,2536625,2,1587,2028,30
716,remove,27,3766976393,754011,2536588,10,1580,1885,30
723,add,17,8519391529,754531,2537770,4,1505,1836,30
734,add,64,6027491210,741477,2535248,13,1321,1734,30
747,add,60,8567027656,757460,2536121,17,2305,3199,30
760,remove,80,8530741462,753424,2544222,2,1007,1557,30
780,add,19,8519394671,755064,2536327,17,1641,2475,30
808,add,66,6183603554,753953,2544049,25,1260,2507,30
810,add,12,6027424890,741509,2536757,31,1283,1887,30
839,remove,24,8479227396,755339,2535392,17,1769,2581,30
857,add,73,4318216714,736568,2532815,25,2213,2808,30
862,add,25,8519391535,754374,2537354,37,1680,2606,30
889,remove,94,6027464122,742024,2536130,36,1082,1722,30
967,remove,16,8519391594,754304,2536855,15,1557,2182,30
992,remove,81,8259399990,740305,2534841,12,1291,2041,30
1003,add,77,4548198419,731814,2549144,28,1968,2535,30
1051,add,58,5261426469,731862,2550577,26,1970,2369,30
1099,remove,59,6944250977,755118,2550283,23,1607,2187,30
1115,add,47,7165310027,733271,2551258,2,1960,2634,30
1263,remove,61,4638394540,735540,2549992,13,1895,2228,30
1380,remove,68,4446939800,734470,2549333,26,1859,2246,30
1384,remove,97,7572060248,733800,2547512,1,1834,2290,30
1518,remove,74,8589262696,760819,2535935,36,2472,3230,30
1627,remove,65,8589262739,761041,2533741,10,2799,3890,30
