r105

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,38,8589262707,760592,2535387,1,2585,3162,30
10,remove,24,4544948141,731639,2544303,28,1728,2311,30
34,add,9,4523389389,754995,2539607,35,1358,2210,30
40,add,85,8540790499,734756,2539413,25,1548,2039,30
71,remove,52,7793680582,740599,2538832,23,925,1655,30
104,add,53,2180774872,753303,2539188,27,1231,1941,30
118,remove,35,4459104968,734984,2550415,8,1643,2391,30
121,add,81,8463840668,746957,2548540,38,704,1359,30
142,add,96,1181523764,738306,2540689,16,1044,1752,30
151,remove,11,7793683599,740565,2538668,28,991,2038,30
178,add,55,4581515397,744863,2550748,12,1276,2054,30
180,add,73,3984562231,744040,2539397,37,647,1045,30
189,add,54,5759200532,758666,2537051,8,2335,2738,30
194,add,32,7086180788,734574,2549955,26,1776,2108,30
210,add,99,6509501800,742377,2546269,12,666,1348,30
212,add,21,5064795154,744856,2540861,8,507,1418,30
219,add,7,7794227860,741085,2537996,12,888,1695,30
321,add,19,8341717413,743298,2537831,6,804,1693,30
335,remove,58,8589262672,759996,2535719,24,2458,3277,30
338,remove,92,9197206559,742691,2542912,16,482,882,30
339,remove,59,8295573029,747370,2541298,10,689,1403,30
377,add,69,8129357538,748633,2541223,6,638,1270,30
380,add,37,8348621319,748355,2546511,4,588,979,30
411,add,66,6376623907,744964,2539915,11,652,1176,30
443,add,93,1183403187,741086,2543134,4,786,1537,30
447,add,49,8341705651,743533,2538310,7,777,1293,30
457,remove,10,9197206723,750832,2544228,37,696,1792,30
457,add,29,6031305194,742698,2537211,6,941,1911,30
472,add,34,8979242078,744166,2550083,7,1094,1901,30
491,add,4,9249543383,735644,2547780,21,1414,2105,30
494,remove,17,8582969202,758713,2537611,7,2216,2609,30
512,add,33,8567027679,757526,2537060,13,2228,3000,30
582,add,46,2610832386,743724,2549951,17,1173,1718,30
611,add,47,5229696640,739183,2548064,21,1189,1810,30
662,add,72,2324266190,732089,2543673,33,1644,2089,30
704,remove,20,8599537411,753874,2550714,31,1321,1623,30
747,add,82,5227345368,746128,2536338,32,1177,1821,30
766,remove,48,7564465151,735997,2535221,14,1884,3024,30
767,remove,13,4544517195,738362,2542575,25,920,1853,30
782,add,41,7087379257,733701,2549800,20,1736,2119,30
798,add,45,5232212004,755333,2534911,13,1876,2685,30
833,remove,83,5229644901,744451,2552544,25,1504,2009,30
840,remove,95,1689775487,741494,2550424,34,1400,2466,30
866,add,71,8510801252,735875,2538800,0,1372,1673,30
988,remove,87,8582865549,758247,2543875,19,1865,2239,30
990,remove,39,6173467419,732997,2540655,21,1685,2006,30
1021,add,79,7054219960,757381,2539460,3,1933,2297,30
1033,remove,65,6193838558,740855,2535789,0,1296,1778,30
1162,remove,62,6183340387,756855,2544111,3,1553,2246,30
1317,remove,80,5232211751,754698,2535058,28,1833,2454,30
1642,remove,67,1184982367,732229,2551124,13,1994,2836,30
