r205

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,80,8519394666,754834,2536378,36,1590,4000,30
0,static,36,1204754918,735257,2551088,25,1596,3073,30
0,static,55,4343559500,739767,2549857,10,1601,3936,30
0,static,44,2325072209,731820,2544793,31,1617,4572,30
0,static,31,8431293322,731496,2546166,7,1659,3496,30
0,static,60,4467405118,757506,2541250,17,1766,3137,30
0,static,85,7081966176,734981,2548653,4,1771,4936,30
0,static,97,7087862961,732388,2549934,21,1936,5076,30
0,static,71,7564598144,736313,2535021,38,1951,3120,30
0,static,17,7113425746,731911,2551101,23,2018,4656,30
0,static,57,8305608460,734076,2533423,26,2198,4310,30
0,static,66,8582969212,758881,2538141,25,2212,4274,30
0,static,56,8582969228,760030,2537752,9,2237,5929,30
0,static,9,8589230796,759911,2537476,22,2274,5500,30
0,static,63,8589262813,761296,2532243,10,2800,4491,30
187,add,99,6360187008,743744,2550425,3,1196,4298,30
194,add,3,8219776897,737207,2538437,16,1219,3395,30
266,add,64,3116014375,743646,2550313,12,1189,5299,30
271,add,20,3076845839,740037,2548329,24,971,3623,30
307,remove,74,8575466346,741757,2542177,29,497,3413,30
318,add,88,6027477019,741939,2536927,8,1050,2962,30
695,add,43,8507167482,758225,2542954,7,1802,4005,30
775,remove,49,5229696875,739656,2548517,24,1025,3399,30
843,remove,22,6343092244,742973,2535130,28,1119,2922,30
1257,remove,71,7564598144,736313,2535021,38,1951,3120,30
