c204

capacity,speed
700,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,55,9441316343,751082,2552906,10,2419,5951,30
0,static,18,5261426232,732769,2549629,20,2443,7780,30
0,static,20,3906673246,737124,2549632,10,2475,5946,30
0,static,79,6343092186,738463,2535720,20,2492,9410,30
0,static,32,9438443603,754252,2549850,20,2503,8159,30
0,static,61,8255031321,739430,2534686,40,2517,6138,30
0,static,97,5227300689,753307,2536893,30,2531,8054,30
0,static,27,5227839663,749638,2551898,30,2532,7308,30
0,static,12,1184980840,733769,2548565,40,2575,7661,30
0,static,53,8442087433,756662,2549314,10,2588,7250,30
0,static,80,6027520060,741263,2534148,20,2668,6948,30
0,static,5,9387613041,733902,2549725,40,2684,7347,30
0,static,29,8939458981,754486,2548155,30,2685,10877,30
0,static,22,7088119228,731931,2548600,10,2689,6181,30
0,static,11,9143427395,732955,2546894,40,2771,8607,30
0,static,3,5261440177,733295,2550521,40,2870,7178,30
0,static,13,5261426029,731227,2550795,30,3307,9563,30
55,remove,71,6027463573,742253,2536371,30,1933,6490,30
78,remove,78,8509652053,742582,2537495,20,2237,8350,30
138,remove,23,4638394722,736088,2550606,10,2221,9737,30
147,remove,67,6027483031,740155,2536942,40,1825,6675,30
164,remove,13,5261426029,731227,2550795,30,3307,9563,30
220,remove,86,5227314437,752712,2537991,40,2062,6143,30
234,remove,96,8519391530,754761,2537595,30,2226,6543,30
253,add,87,5227292355,749838,2537003,40,2274,6342,30
271,remove,34,2540571745,751084,2545454,20,1981,5808,30
296,remove,82,4631931939,753543,2539663,40,2314,6599,30
345,remove,46,8532646185,750151,2544230,20,1891,7096,30
376,remove,93,8519394467,755502,2536974,40,2388,5492,30
449,add,42,8563305762,753217,2549203,20,2503,8054,30
455,remove,45,8866546563,750577,2546251,20,1775,6510,30
495,remove,69,1231198338,742019,2538238,30,2083,6550,30
498,remove,24,8567937763,751936,2546505,40,1705,5709,30
540,remove,92,8519394511,755390,2535908,40,2283,6145,30
588,remove,22,7088119228,731931,2548600,10,2689,6181,30
819,add,37,9480259513,753632,2547335,20,2677,9263,30
856,add,30,7329079663,754357,2551834,20,2471,8399,30
953,remove,70,6027480723,740205,2535083,30,2233,6656,30
1010,remove,21,9249543603,735200,2547872,10,2220,8498,30
1017,remove,55,9441316343,751082,2552906,10,2419,5951,30
1031,add,62,7794228309,740824,2538829,40,1969,7123,30
1084,add,26,8318773136,752363,2552063,30,2569,5417,30
1125,add,77,7794227966,741006,2537904,20,1545,4638,30
1138,add,89,5227300564,751082,2536694,40,2399,7033,30
1200,remove,91,2180774954,752091,2539695,40,1925,4842,30
1324,remove,29,8939458981,754486,2548155,30,2685,10877,30
1340,add,68,6031304659,743020,2536779,30,2213,7158,30
1420,add,41,8564082509,753455,2550952,20,1959,7724,30
1453,remove,90,5227314467,751363,2537534,40,2068,5233,30
1465,add,72,6027499548,737775,2536375,30,2088,5959,30
1504,remove,61,8255031321,739430,2534686,40,2517,6138,30
1529,remove,79,6343092186,738463,2535720,20,2492,9410,30
1693,remove,7,9555558768,737240,2550628,40,2323,7282,30
1812,add,40,4084853763,748316,2546548,20,1381,5005,30
1887,add,39,5227685508,748342,2550756,20,1963,5194,30
1927,remove,28,8599537372,754226,2550673,30,2278,5060,30
1947,add,9,9269306665,736875,2547587,40,2230,6275,30
1963,remove,20,3906673246,737124,2549632,10,2475,5946,30
2033,add,48,5315933292,747364,2549801,20,1953,9025,30
2038,remove,11,9143427395,732955,2546894,40,2771,8607,30
2041,add,19,5261426320,732194,2550962,10,2836,6215,30
2283,add,94,8467112864,751193,2539425,40,1901,8057,30
2351,add,88,8519391546,753910,2536224,40,2489,5228,30
2436,add,8,7081998538,734770,2549567,40,2409,4702,30
2487,add,33,7242955954,751673,2548158,20,1670,4013,30
2562,add,14,5261426482,731797,2550190,30,3195,7713,30
2577,add,4,8790026462,735246,2550667,40,2702,9030,30
2634,add,84,8507269348,754808,2539579,40,2194,5613,30
2687,add,44,5223314031,754982,2549400,20,1964,7957,30
2688,add,2,7165290236,733647,2551421,40,2433,7538,30
2829,add,95,8519394786,753919,2537700,40,1951,7053,30
2863,add,99,8519394805,753422,2538489,10,2202,5959,30
2888,add,83,5227300492,751703,2538475,40,2026,6394,30
2906,add,47,9480556858,747657,2547908,20,1909,6965,30
2907,add,54,8866555992,749656,2548750,10,1500,6027,30
3121,add,16,4446939803,736321,2549764,30,2300,5125,30
3384,add,50,9177508348,748545,2549527,20,2160,6056,30
3538,add,73,8283028319,740895,2536106,30,2263,6362,30
3632,add,81,8519394867,752511,2536616,40,2230,7008,30
3670,add,43,5227197224,751963,2550239,20,2084,6987,30
3716,add,74,6027484585,739972,2537779,30,2098,6260,30
3831,add,17,6175172092,736814,2546780,30,1998,5099,30
4048,add,76,8293607305,739542,2538510,20,2175,8713,30
4246,add,1,5064760778,736049,2547448,40,2485,5613,30
4582,add,66,6027524440,741081,2535024,40,2516,6550,30
4730,add,15,4303021995,738091,2549273,30,2504,4167,30
5337,add,51,8461601261,756238,2547017,10,2692,7336,30
