rc204

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
107,add,67,3189625163,743722,2551813,37,1274,2737,30
109,remove,90,5958994657,740304,2540266,2,1051,2910,30
119,remove,49,4577485767,745418,2550624,25,1470,5562,30
121,add,4,4809857401,751792,2550088,20,1228,2460,30
128,add,57,2702871792,738422,2546878,29,1122,2566,30
129,remove,53,9269306659,736707,2547614,26,1373,2697,30
131,add,30,8283846703,740988,2536703,39,1131,2486,30
143,add,92,7794228328,740865,2539109,2,1008,4598,30
169,add,28,8264033991,740688,2537260,11,1185,2637,30
171,add,6,7242985688,752094,2548819,10,1256,2993,30
184,add,32,6027538435,740668,2537240,28,1030,2115,30
188,add,46,6027363159,742575,2536499,37,1212,3614,30
190,remove,42,7234515623,745854,2547036,16,635,3367,30
201,add,5,9387165796,752785,2548143,11,1063,4092,30
206,add,50,8278617527,744477,2546895,25,462,1677,30
215,add,59,9245022280,744170,2549800,14,1230,3066,30
235,add,26,6027547456,741012,2537660,28,1035,3137,30
236,add,52,8582401696,750610,2541311,31,975,4619,30
241,add,72,1995745185,739308,2544156,33,888,2325,30
254,add,27,8193338916,741072,2537306,27,1251,3710,30
296,add,62,3116014375,743646,2550313,33,1127,4154,30
318,add,78,1184980955,734686,2549188,10,1799,3188,30
335,remove,71,5734868384,742832,2545498,30,471,2169,30
349,remove,64,4084863384,747370,2545876,28,524,3284,30
355,remove,73,2540571802,748454,2550544,13,1110,5202,30
382,add,83,9329067919,746866,2537635,13,840,3515,30
399,add,81,6183603569,753756,2543894,26,1214,4025,30
406,remove,24,6027423848,741510,2536737,21,1163,2995,30
432,add,17,8228705747,752583,2547508,28,1182,2282,30
433,remove,22,4950043844,753106,2549141,23,1169,3617,30
444,remove,3,8866555985,750962,2550043,0,1170,3978,30
447,add,13,2353396921,750049,2547846,20,851,4701,30
458,remove,76,7572060258,733944,2547194,20,1764,4054,30
459,add,8,7242955941,750951,2547538,10,921,2822,30
461,add,66,8524559516,736145,2542301,20,1125,3410,30
469,remove,79,5064760753,734449,2546597,22,1534,3190,30
514,add,20,5223312063,751656,2548129,13,1143,2385,30
520,add,31,6027530814,740686,2536699,12,1256,2955,30
566,add,2,9177508245,751886,2550477,3,1298,3739,30
574,add,94,8939458984,754219,2548029,39,1677,4207,30
587,remove,48,7242955967,751735,2548964,22,1027,3736,30
602,remove,41,5228927229,747503,2549834,5,790,3378,30
608,remove,88,6417062231,749421,2546917,39,711,2220,30
633,add,43,5227328605,747280,2537602,32,1026,3069,30
648,add,7,8514448682,752196,2548585,18,1101,2915,30
667,remove,82,5227823088,748923,2549889,25,830,3565,30
694,remove,29,6027537486,741053,2536974,4,1014,2357,30
715,remove,16,2540571766,750945,2550480,14,1282,3172,30
727,remove,1,7242955931,752171,2548588,37,1181,4820,30
727,add,47,8599537355,754242,2550413,26,1417,2833,30
737,add,61,4668321976,745857,2551794,39,1450,2843,30
750,remove,25,6027416946,741489,2536736,17,1112,3700,30
803,add,89,5645453661,743138,2550114,11,1254,2661,30
855,add,69,2110590251,752168,2539787,20,1356,2592,30
875,remove,98,6239134810,739276,2538816,27,1068,2641,30
880,remove,33,6027451514,740525,2537085,0,1129,3328,30
968,remove,44,4380457254,756133,2543092,27,1395,2942,30
1053,remove,96,8582865484,757926,2543292,13,1921,4776,30
1201,remove,55,8435070909,755412,2550407,21,1438,4108,30
1248,add,75,7054220009,756666,2538542,22,1926,4119,30
1342,remove,95,5223313479,756569,2547254,35,1640,3317,30
1365,add,97,8589262864,758674,2537474,35,2164,3977,30
