c102

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,30,8219826757,737751,2537587,20,1354,2366,30
0,static,95,1332071849,744857,2551822,20,1355,2117,30
0,static,60,4380457238,755881,2542535,20,1371,2170,30
0,static,97,2610877704,746074,2551831,20,1392,1806,30
0,static,65,8599537478,754132,2550487,30,1394,1813,30
0,static,49,5261456312,735922,2548706,20,1408,2531,30
0,static,67,8599537321,753902,2550684,30,1408,2477,30
0,static,83,2003582622,733288,2542973,30,1415,1929,30
0,static,58,8507401075,755063,2543009,20,1417,1953,30
0,static,98,3398347165,746051,2550373,20,1426,1850,30
0,static,35,6027495683,738737,2534034,10,1427,1894,30
0,static,55,5064760751,736227,2548055,20,1440,1845,30
0,static,90,4236956015,733167,2544137,10,1464,2896,30
0,static,84,1683689771,733326,2543605,30,1476,2361,30
0,static,64,4380457457,756409,2545026,20,1488,2394,30
0,static,66,8599537435,753909,2550674,30,1491,1969,30
0,static,34,8512824405,737109,2536767,10,1497,2871,30
0,static,86,9287588099,733270,2543556,30,1501,2493,30
0,static,48,5261456438,735961,2548163,30,1532,2322,30
0,static,57,6183339814,757153,2544452,30,1538,2020,30
0,static,88,1994612852,733558,2544267,20,1538,1892,30
0,static,54,5261456314,735762,2548742,20,1547,2126,30
0,static,87,9109706342,732988,2543404,20,1567,2055,30
0,static,89,9109706357,733075,2543364,20,1572,2764,30
0,static,52,6359740155,734431,2546721,20,1582,2797,30
0,static,91,8524660983,733500,2544278,10,1596,2243,30
0,static,62,5234633384,757430,2542140,20,1602,2067,30
0,static,53,9502654763,734869,2547504,20,1613,2433,30
0,static,15,7052554850,758740,2539650,30,1967,2370,30
0,static,19,8567027715,757162,2537562,10,2017,2898,30
0,static,17,8477544689,757109,2537005,10,2097,2509,30
0,static,26,8582865669,758075,2538717,10,2124,2939,30
0,static,25,8567027636,757946,2536428,10,2125,3033,30
0,static,20,8589262849,759399,2537446,10,2195,3338,30
0,static,16,8582865662,757872,2538969,10,2212,2701,30
0,static,18,8582969203,758810,2537649,10,2279,3586,30
0,static,13,8566987782,758486,2535368,30,2402,3577,30
7,add,81,7152931608,738351,2542523,10,1034,1441,30
14,add,85,8540402185,733362,2543629,30,1406,2376,30
40,add,73,8599537411,753874,2550714,10,1423,2163,30
40,add,51,9063551372,736224,2547367,20,1486,1956,30
49,remove,58,8507401075,755063,2543009,20,1417,1953,30
54,add,32,6027471295,739233,2537141,20,1276,1878,30
64,add,42,6027364606,743575,2536675,20,1146,1564,30
90,remove,39,6193838284,743179,2536190,20,1049,1496,30
99,remove,11,5227292370,750033,2536656,10,1096,1562,30
117,add,8,5227314505,751598,2536890,20,1333,2828,30
121,remove,76,6174364892,739095,2542199,30,1099,1694,30
124,add,43,8296754976,744164,2535905,20,1104,1891,30
164,remove,29,6027469094,739332,2536757,30,1172,1941,30
182,remove,99,1332071858,744855,2550977,20,1208,2439,30
188,add,37,8512758550,743106,2537069,20,886,2205,30
196,add,31,6027472151,739145,2537014,20,1252,2043,30
213,add,92,4628708867,744269,2550703,30,1223,3031,30
221,remove,5,5227300565,750985,2536704,20,1111,2080,30
242,remove,89,9109706357,733075,2543364,20,1572,2764,30
243,add,72,5234633385,755021,2550091,10,1391,2416,30
319,add,27,8219826786,737975,2537728,30,1369,2166,30
324,add,3,8519394867,752511,2536616,20,1364,2382,30
336,add,41,6027518564,744981,2535324,20,1184,2355,30
341,add,79,1223146049,738386,2542809,20,888,1385,30
387,add,24,8589230800,760028,2537759,10,2315,3449,30
390,remove,77,5958995016,739028,2541857,30,1040,1528,30
409,remove,86,9287588099,733270,2543556,30,1501,2493,30
422,remove,67,8599537321,753902,2550684,30,1408,2477,30
473,add,23,7054203057,758067,2537383,10,2135,3366,30
511,add,82,3726546995,738580,2541931,10,940,2315,30
523,remove,91,8524660983,733500,2544278,10,1596,2243,30
572,add,46,9499684683,743034,2536686,20,1006,1813,30
615,add,74,1181547748,738781,2541476,30,1052,2385,30
619,add,96,4658829453,745807,2551774,20,1506,2172,30
622,add,45,7852451468,742850,2536682,20,967,1496,30
642,add,47,9097015895,736014,2547215,30,1468,1886,30
663,remove,38,8410399284,743362,2536088,20,1028,1468,30
685,add,68,8599512298,754201,2550718,30,1478,2260,30
865,add,14,7054203060,758044,2537391,30,2165,2659,30
871,remove,61,3016661831,754657,2542716,20,1272,2286,30
881,add,21,5759200539,759392,2537004,10,2362,2773,30
894,remove,53,9502654763,734869,2547504,20,1613,2433,30
913,add,59,6183339228,756777,2544324,20,1610,2409,30
970,add,50,9502654765,734889,2547279,20,1668,2338,30
975,add,22,8589230801,759834,2537840,10,2339,2810,30
1027,remove,62,5234633384,757430,2542140,20,1602,2067,30
1036,remove,15,7052554850,758740,2539650,30,1967,2370,30
1058,remove,6,5227306292,753063,2537616,20,1261,1927,30
1535,remove,19,8567027715,757162,2537562,10,2017,2898,30
1720,remove,25,8567027636,757946,2536428,10,2125,3033,30
