rc205

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
256,add,91,7793684109,738514,2539201,10,1026,2160,30
275,add,14,6193838541,740836,2535795,3,1190,5423,30
278,add,43,8321089073,744907,2546257,13,486,4473,30
286,add,18,6027483123,740165,2537211,37,1253,2503,30
304,add,2,8264033992,740688,2537239,22,1200,2731,30
312,add,74,4305779952,750177,2539139,13,1093,5046,30
317,remove,38,5227300610,752936,2537090,17,1397,3391,30
360,add,12,6027507550,739861,2537342,7,1292,2769,30
391,remove,87,4343559245,742789,2546144,2,677,4201,30
400,add,24,6027483193,740061,2537119,13,1219,3828,30
477,remove,59,4547616917,742042,2539503,21,661,3316,30
486,add,88,5227345262,745388,2537457,13,1135,3565,30
505,add,4,6027537485,741068,2536964,27,1057,3940,30
553,remove,95,706170996,733879,2540483,24,1534,2836,30
632,remove,67,9231738707,734602,2547221,39,1733,3059,30
666,add,63,4549392395,736432,2549674,0,1362,4114,30
795,add,39,8585695784,754722,2538071,24,1780,5001,30
839,remove,77,6183603805,754187,2544214,19,1145,3522,30
864,remove,72,8311500944,735388,2550822,7,1643,2840,30
875,add,37,8519391573,753800,2536308,16,1405,3624,30
956,add,81,4776841342,730935,2545773,19,1808,3138,30
981,remove,31,8519394552,755464,2536236,16,1782,4799,30
990,remove,29,8519394462,755583,2537097,12,1831,3762,30
1005,remove,19,8283002468,740674,2536990,38,1251,2427,30
1097,add,33,8519394544,755552,2536570,29,1708,3989,30
