r202

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,22,9419872639,737865,2548343,16,1131,5737,30
0,static,17,8519577464,744690,2535819,28,1158,3821,30
0,static,81,6183603989,752550,2541038,27,1164,4110,30
0,static,87,4549299817,737433,2544466,13,1165,4663,30
0,static,23,6027477172,741942,2536816,27,1182,2260,30
0,static,70,8575365195,739982,2535921,23,1195,4297,30
0,static,6,6359739997,737205,2548987,14,1205,3085,30
0,static,55,4628708862,744169,2550342,20,1217,4353,30
0,static,37,7176429390,751785,2549862,21,1218,3482,30
0,static,38,6027534325,741625,2536210,31,1220,3485,30
0,static,89,8050995732,744407,2551152,6,1231,3239,30
0,static,3,2180774984,752835,2539939,13,1246,4500,30
0,static,96,9502651413,736103,2546524,13,1250,4184,30
0,static,68,1183335883,737701,2537922,15,1278,2328,30
0,static,63,6027484974,739989,2535286,0,1302,4468,30
0,static,98,6027491210,741477,2535248,23,1305,2411,30
0,static,35,2463955262,736882,2539810,23,1355,2502,30
0,static,12,4380457270,755998,2543310,19,1383,3581,30
0,static,33,9231738654,736057,2547194,12,1404,2605,30
0,static,50,4543271591,735506,2542869,10,1412,3934,30
0,static,49,2353405936,756456,2542472,35,1414,4315,30
0,static,77,5261456303,736583,2547561,25,1435,3357,30
0,static,88,9441316346,752167,2552525,29,1460,2805,30
0,static,8,5064764126,734978,2546691,18,1461,5440,30
0,static,61,5261456317,735860,2548674,33,1465,2912,30
0,static,30,3907974380,737415,2549179,35,1471,4494,30
0,static,56,8599537394,754178,2550527,3,1472,3647,30
0,static,14,8599537377,754309,2550689,11,1473,3041,30
0,static,46,5064760812,736019,2548407,14,1539,4117,30
0,static,79,8353950104,755004,2550594,8,1552,4392,30
0,static,24,5224883221,740201,2549050,39,1556,2921,30
0,static,91,717382690,734533,2550509,37,1606,4045,30
0,static,64,4543247561,731871,2544099,33,1632,3051,30
0,static,71,4343559536,739815,2549959,29,1646,3923,30
0,static,75,8582865492,758002,2542454,4,1675,4868,30
0,static,51,7086195525,734219,2549654,16,1849,3242,30
0,static,100,3982967327,735707,2534518,38,1926,3476,30
0,static,66,1173130845,735713,2534596,21,1954,3534,30
0,static,93,8305433593,734546,2534195,29,2034,6364,30
0,static,78,5735103515,734817,2533418,17,2059,3684,30
0,static,82,7054203065,757832,2537694,15,2101,3575,30
0,static,74,705893611,733944,2537485,11,2177,5542,30
0,static,95,705893430,733949,2537459,29,2242,4800,30
27,add,5,8939458984,754219,2548029,30,1461,4731,30
28,add,1,4084888906,747240,2545849,19,400,1852,30
54,remove,67,4339078915,745641,2547894,23,611,2102,30
70,add,21,7794228290,740841,2538980,31,963,2667,30
79,add,20,7794250880,740319,2539313,1,900,2083,30
84,remove,82,7054203065,757832,2537694,15,2101,3575,30
120,add,83,4305993441,741924,2542915,36,635,4423,30
135,add,32,8292726882,746875,2541147,23,526,3663,30
155,add,15,8264033963,741615,2536329,17,1072,2451,30
192,add,53,5958995097,739194,2540271,31,977,5251,30
248,add,69,8298812090,744019,2539063,37,783,1836,30
312,remove,90,2189504445,743284,2546856,25,535,1911,30
327,remove,55,4628708862,744169,2550342,20,1217,4353,30
351,remove,30,3907974380,737415,2549179,35,1471,4494,30
368,remove,36,2540619447,751569,2546196,25,1020,2105,30
380,add,54,8500022652,744508,2538691,20,861,2177,30
382,add,80,3118559979,744612,2552264,11,1496,3322,30
387,add,99,8261604042,732644,2542922,3,1590,5857,30
390,remove,16,4548673900,740521,2544714,6,647,2098,30
410,add,41,7956247644,741876,2540477,11,714,4876,30
411,remove,95,705893430,733949,2537459,29,2242,4800,30
422,remove,68,1183335883,737701,2537922,15,1278,2328,30
429,remove,48,5958543922,742142,2540894,18,563,3015,30
579,remove,44,9480715304,748361,2551213,16,1022,2999,30
595,add,43,8958638216,737807,2550022,19,1266,4713,30
602,add,72,9121835196,736140,2546739,31,1447,3987,30
676,add,59,3118559977,744561,2552259,27,1440,2783,30
689,remove,73,8129276627,745211,2538836,31,863,2447,30
732,add,40,8599537378,754239,2550650,2,1473,3786,30
887,add,62,6391809816,734733,2548721,25,1770,2859,30
