rc202

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
135,remove,47,7794227716,741474,2538717,32,1046,2895,30
201,add,40,8528572232,734379,2541702,10,1567,4548,30
234,add,83,2610558135,742831,2551864,35,1414,4320,30
279,remove,64,7473458076,750257,2541158,34,975,2242,30
291,add,56,6027544170,743342,2537418,22,1173,3019,30
345,add,90,7793683629,740641,2538609,26,911,4501,30
359,remove,72,8500013280,744934,2538934,29,899,3521,30
394,add,29,8264033981,740717,2537238,4,1228,2691,30
416,add,58,5230378576,744436,2552556,39,1325,3465,30
425,add,14,1184931229,734833,2549518,33,1798,3587,30
434,add,39,1183337234,740807,2541267,32,823,3284,30
449,remove,7,4426054032,734820,2549097,18,1871,4615,30
485,add,97,3016661807,754389,2541557,39,1249,3471,30
529,add,53,5229672214,740723,2546489,10,1002,3239,30
555,add,51,5735103570,734761,2533162,7,1934,4917,30
575,add,45,6027520835,743441,2537071,6,969,2806,30
578,remove,36,6027483188,740129,2537148,39,1275,4175,30
595,add,19,8283854231,741422,2536733,31,1063,2567,30
615,add,93,6031304671,743052,2536955,22,1200,3744,30
658,remove,35,6027483189,740120,2537204,20,1066,2351,30
661,add,70,6027489873,741407,2535248,11,1445,3219,30
687,remove,92,4547642496,741792,2539128,30,853,4483,30
743,add,75,8219717826,731896,2542896,14,1615,3398,30
758,remove,23,8519515665,740660,2536901,17,1302,3934,30
1079,remove,33,6027489210,740941,2536031,14,1391,5433,30
1319,remove,4,7086158514,734257,2549156,28,1672,3125,30
